epoch,train_loss,train_mse,train_psnr,train_ssim,train_consistency,val_loss,val_mse,val_psnr,val_ssim,val_consistency,mean_frame_mse,mean_frame_psnr,mean_frame_ssim,epoch_seconds,lr
12,0.0627873941667411,0.011503266908273222,19.391788032334805,0.4988109523826577,0.003484512985816867,0.06747458234981255,0.010879200993588677,19.634029995659386,0.4457316756248474,0.00011806430600161009,0.010805297111747441,19.66363286881768,0.4503918877354375,41.50932638347149,0.0003
13,0.06134807918705056,0.011016933201891869,19.579392837835748,0.5087347543117983,0.004039349872935607,0.06732315481812866,0.010862868072258102,19.64055494866183,0.4471166498131222,0.00021661379519004927,0.010805297111747441,19.66363286881768,0.4503918877354375,41.41245699673891,0.0003
14,0.06000242719152446,0.010513435420464493,19.78255348637766,0.5174530472956245,0.004308198245153077,0.06586680368140892,0.010635970236250647,19.732228866704997,0.4595912553645946,0.00039680587489985755,0.010805297111747441,19.66363286881768,0.4503918877354375,41.23502139747143,0.0003
15,0.06095242981289557,0.011012571241161897,19.58111269086736,0.5125797657622987,0.003964235676322673,0.06628625828910757,0.010533214284589996,19.77439080566874,0.4542759506790726,0.00015681816536622744,0.010805297111747441,19.66363286881768,0.4503918877354375,41.10375101864338,0.0003
16,0.060265114138708234,0.010741398108257319,19.68939186868926,0.5168265869113559,0.0038332929857257435,0.06606056888898214,0.010588105995621946,19.75181719705096,0.4570732887144442,0.0002931598869273094,0.010805297111747441,19.66363286881768,0.4503918877354375,41.43617557734251,0.0003
17,0.05953201868483885,0.01052648699037261,19.777165419437456,0.5221358791028771,0.004153109720923696,0.06508577935121677,0.010514784680196532,19.78199616288164,0.46609593033790586,0.00016682637236684698,0.010805297111747441,19.66363286881768,0.4503918877354375,41.610996939241886,0.0003
18,0.05926800698135462,0.010350578591245071,19.850353727228406,0.5232499046005131,0.004499885416172494,0.06652586040673432,0.010588216954083355,19.751771685233233,0.4524227449187526,0.00012643097385686513,0.010805297111747441,19.66363286881768,0.4503918877354375,41.518328465521336,0.0003
19,0.058918654522072914,0.010295480350872905,19.873533859214415,0.5262281126512023,0.004714629710550836,0.06565901747456303,0.01037760569403569,19.83902834716225,0.4590622818028485,0.0001505553822628119,0.010805297111747441,19.66363286881768,0.4503918877354375,41.51868423819542,0.0003
20,0.05837155147322865,0.010025950538721925,19.988744422337493,0.5290385896299573,0.004149504908546415,0.06743661203870067,0.01119143730374398,19.511141339363846,0.44908223417070176,0.00011233282146147556,0.010805297111747441,19.66363286881768,0.4503918877354375,41.33281406760216,0.0003
21,0.05841893040320027,0.01009050902140478,19.96086924980999,0.5291120970620243,0.003909224459890246,0.06774319465513583,0.01110071870325892,19.546489024065817,0.44543778587270666,0.00019926700258144625,0.010805297111747441,19.66363286881768,0.4503918877354375,41.34634009003639,0.0003
22,0.057903765638149626,0.009873477357902312,20.055298654278527,0.5323301679156321,0.004233278207813557,0.06820369464931665,0.010959079061393385,19.602259399538095,0.43936999638875324,0.00013744844106474408,0.010805297111747441,19.66363286881768,0.4503918877354375,41.131438598036766,0.0003
23,0.05769967779092317,0.009874732183643794,20.05474674207113,0.5343471011690154,0.004227453017574566,0.06815179051072509,0.010912905033263896,19.62059624115962,0.43941979584870516,0.00016015335438876517,0.010805297111747441,19.66363286881768,0.4503918877354375,41.533008098602295,0.0003
24,0.05783115723761095,0.00992852353032658,20.031153305889667,0.5333958295138133,0.003952254395295649,0.06684834548720607,0.010627998832475257,19.73548501970603,0.44977148086936386,0.0002758483835754709,0.010805297111747441,19.66363286881768,0.4503918877354375,41.42257317900658,0.0003
25,0.057336695979488414,0.00975332060378613,20.108474997494802,0.5366061671909599,0.0035730533585880023,0.09505449439640398,0.03025023145256219,15.192712980962714,0.3545213915683605,0.0003175668424874958,0.010805297111747441,19.66363286881768,0.4503918877354375,41.408057391643524,0.0003
26,0.05603275390981599,0.009243895137000935,20.34144989813456,0.544994110567483,0.004446626819940364,0.06477145536078346,0.01042942312994489,19.817397125140495,0.4687608979366444,0.0002478693603296523,0.010805297111747441,19.66363286881768,0.4503918877354375,41.32609014213085,0.0003
27,0.05585326123402875,0.009115595608538448,20.402149494938353,0.5456924077153611,0.004313667569009345,0.06499259957560787,0.010318802745529898,19.863706894504023,0.46559989430286264,0.00036135054822942174,0.010805297111747441,19.66363286881768,0.4503918877354375,41.340025782585144,0.0003
28,0.05640009434890317,0.009374666031135289,20.280441948982222,0.5425881162040246,0.004314349411950592,0.0682044169417134,0.011243961171971427,19.49080662782461,0.4422855500821714,0.0001730915473739582,0.010805297111747441,19.66363286881768,0.4503918877354375,41.29592452943325,0.0003
29,0.05628114059789624,0.009368568789769327,20.28326750006642,0.5437364084633926,0.004207621943648966,0.06451364794263133,0.009972839940477301,20.011811511317088,0.46686773940368936,0.0003297150033715836,0.010805297111747441,19.66363286881768,0.4503918877354375,41.563149482011795,0.0003
30,0.05426809859975857,0.008642156552372337,20.633778707237454,0.5569876304883905,0.004413844714866449,0.06504248375142062,0.010196221647439179,19.91560732322671,0.46390690163329795,0.00041191327101033594,0.010805297111747441,19.66363286881768,0.4503918877354375,41.63175666332245,0.0003
31,0.055797276641806164,0.00919770377534879,20.36320581585536,0.5467859774851344,0.0035696551708153516,0.06452727334366905,0.010376570394469632,19.83946163334727,0.47048649964509187,0.0003640267042943311,0.010805297111747441,19.66363286881768,0.4503918877354375,41.327679350972176,0.0003
32,0.055640374525909864,0.00907181552178883,20.423057898757442,0.5473143818208194,0.004126318918481146,0.06690881704842602,0.01169710712576354,19.31921532669514,0.45968723517877086,0.0005011884090318172,0.010805297111747441,19.66363286881768,0.4503918877354375,41.31620103120804,0.0003
33,0.0545168349038485,0.008723376379958582,20.59315388992389,0.5551518767783694,0.0039048986228376824,0.06645863241067639,0.010778943394069318,19.674238087796393,0.4553343490318016,0.0003842501877375913,0.010805297111747441,19.66363286881768,0.4503918877354375,41.42276303470135,0.0003
34,0.05538312155727064,0.008977336747892905,20.468524837383878,0.5489039117601446,0.0038505136182158018,0.06558486979316783,0.010976218804717063,19.5954724413604,0.4654284322703326,0.0001812630174552194,0.010805297111747441,19.66363286881768,0.4503918877354375,41.40428210794926,0.0003
35,0.05510209078953867,0.009027468163608773,20.44434034487224,0.5523464896122011,0.004584726671781562,0.06502883241132454,0.01080894537821964,19.662166778101643,0.4700055128998227,0.000378259184502962,0.010805297111747441,19.66363286881768,0.4503918877354375,35.08175356686115,0.0003
36,0.05476393940021254,0.00889449672134734,20.508786206351786,0.5542777458114709,0.003905771580927187,0.064106835645658,0.009996794122788642,20.00139251800657,0.4714005905169028,0.000457449723466265,0.010805297111747441,19.66363286881768,0.4503918877354375,21.53419804573059,0.0003
37,0.0552158815990388,0.008908847160174519,20.501784917395327,0.5499112131144718,0.0036481485103790263,0.06583943129689605,0.011227766024293723,19.4970664621723,0.46597655724596093,0.0003511791016164891,0.010805297111747441,19.66363286881768,0.4503918877354375,20.756505832076073,0.0003
38,0.0550190121219977,0.00895059909530251,20.481478948431597,0.5522269807091378,0.003659825259795266,0.06525112511935058,0.010290771108810548,19.87552081432502,0.46247457376232853,0.0004011386412592536,0.010805297111747441,19.66363286881768,0.4503918877354375,20.807567812502384,0.0003
39,0.05287963371960679,0.008165408992857762,20.88022057235611,0.5664354271206468,0.0049392737822248805,0.06785191126443722,0.011674349382519721,19.327673135417186,0.4506230981261642,0.0007267339793206365,0.010805297111747441,19.66363286881768,0.4503918877354375,20.748299531638622,0.0003
40,0.054974664452848966,0.008875453905081862,20.518094271819905,0.5519820824674746,0.0033851515084493875,0.06445583347921018,0.010436008304909424,19.814655839628767,0.4725455242174643,0.0006753367233883451,0.010805297111747441,19.66363286881768,0.4503918877354375,20.769968383014202,0.0003
41,0.052881200353754085,0.008176723875036195,20.87420667965504,0.56663434811983,0.004675779322597359,0.07859578513436848,0.018875759633051024,17.240955616694265,0.41097872301384253,0.0013172705502559742,0.010805297111747441,19.66363286881768,0.4503918877354375,20.72050891071558,0.0003
