epoch,train_loss,train_mse,train_psnr,train_ssim,train_consistency,val_loss,val_mse,val_psnr,val_ssim,val_consistency,mean_frame_mse,mean_frame_psnr,mean_frame_ssim,epoch_seconds,lr
14,0.08450334687972988,0.011473660034887393,19.402980224298535,0.4938883169911022,0.004947967112890901,0.08677294760380151,0.011699279622649246,19.31840878898291,0.4727810558283104,0.00034191907857948877,0.012028869403139601,19.197751902039776,0.457004030245655,13.536498975008726,0.0003
15,0.08394559973998861,0.011296487409683028,19.47056577378582,0.49694326705204794,0.004614258481791927,0.09439408568278798,0.015414411528914604,18.120730505432782,0.4490291402025043,0.0003086132168734692,0.012028869403139601,19.197751902039776,0.457004030245655,13.543282303959131,0.0003
16,0.083911909721059,0.011389312831894514,19.43502478056025,0.49755559808902156,0.0035320542918343793,0.08529409383827785,0.01144473032920428,19.413944360971975,0.48346330354798517,0.00020022441024610877,0.012028869403139601,19.197751902039776,0.457004030245655,13.580060251057148,0.0003
17,0.08358165165695218,0.011328267946217963,19.458364872154217,0.49986863495044875,0.0034817385126013722,0.08420227074398184,0.011638577226197945,19.34100107364642,0.49534263250962746,0.00025428184143373007,0.012028869403139601,19.197751902039776,0.457004030245655,13.524116642773151,0.0003
18,0.08345842404242672,0.01135457668784657,19.44829052158402,0.5008293731441468,0.0034644989885556873,0.08709386286308181,0.011849342750490837,19.26305738071699,0.4711027907875349,0.00032294883287318474,0.012028869403139601,19.197751902039776,0.457004030245655,13.476215060800314,0.0003
19,0.08326967897657143,0.011352498054996801,19.449085638338865,0.5021791811724707,0.002810369956473447,0.08364290614735405,0.011201177164912224,19.507363336368662,0.4950780875277969,0.00035643944657354985,0.012028869403139601,19.197751902039776,0.457004030245655,13.569604014977813,0.0003
20,0.08284063470776301,0.01120662877671743,19.505250139764446,0.5046515638766375,0.003418113221689168,0.08317070746759199,0.011237676828256193,19.49323461449442,0.4995861451580839,0.00026875778698836857,0.012028869403139601,19.197751902039776,0.457004030245655,13.540584821254015,0.0003
21,0.08279292871640669,0.011223550361268264,19.498697403698927,0.5051429652023466,0.003326284951940003,0.08632321475811724,0.01242490864165549,19.057067958800037,0.4851468913960007,0.000348667352776623,0.012028869403139601,19.197751902039776,0.457004030245655,13.491335198283195,0.0003
22,0.08236447554653221,0.011117243468116626,19.54002883166797,0.5077400365558598,0.0031589773396743766,0.08669340402450201,0.011805500989814975,19.279155780477353,0.47383538462081043,0.000418290630079595,0.012028869403139601,19.197751902039776,0.457004030245655,13.451565496623516,0.0003
23,0.08238442689414853,0.011083328944757687,19.5532977704456,0.5071224123591236,0.003211726907517594,0.08301368459778012,0.0112418291984864,19.491630173991,0.500722419315914,0.00037875593231358337,0.012028869403139601,19.197751902039776,0.457004030245655,13.480896634981036,0.0003
24,0.08179394777110953,0.010894449350785356,19.627947158499357,0.5102873756883652,0.003540470961695295,0.08333860781957518,0.011395876643792638,19.4325226048645,0.49961757479973556,0.0005434740536828649,0.012028869403139601,19.197751902039776,0.457004030245655,13.463476523756981,0.0003
25,0.0819883720141804,0.010925112328075172,19.61574089074939,0.5091166908491511,0.00357500234264133,0.08515537069091257,0.011583616559938439,19.361558268944258,0.4851157012975441,0.00085032758355703,0.012028869403139601,19.197751902039776,0.457004030245655,13.515802588313818,0.0003
26,0.08206239994542042,0.010936078378076303,19.61138385872196,0.5085486131189003,0.003207298866465811,0.08297943832739345,0.011115209867228876,19.540823329362926,0.49948651925572807,0.00043505602626059696,0.012028869403139601,19.197751902039776,0.457004030245655,13.476230829954147,0.0003
27,0.08128198156504064,0.010707252636921162,19.70321950054072,0.5129542386409901,0.0033174475985062605,0.08529046363425705,0.01151922605228874,19.385766990822162,0.48339572357681565,0.0005957476087441703,0.012028869403139601,19.197751902039776,0.457004030245655,13.476525247097015,0.0003
28,0.08166417170002364,0.010830698907082237,19.65343517364015,0.5107089944189689,0.00324081651680318,0.08329627162443017,0.011499068478368363,19.393373397411818,0.5005483463125409,0.000379149642122804,0.012028869403139601,19.197751902039776,0.457004030245655,13.56366697512567,0.0003
29,0.08126454946916935,0.010668491703596619,19.71896976180735,0.5125752512532646,0.003055700397904432,0.08453758179016833,0.011624565035245329,19.346232884446223,0.4907527887596274,0.0004935336338777868,0.012028869403139601,19.197751902039776,0.457004030245655,13.542176248505712,0.0003
30,0.08077750835687883,0.010501322431752148,19.787560067730364,0.5151927124131486,0.0028716843770516497,0.08253874804051417,0.011224129669508844,19.498473246572743,0.5042426947152839,0.0005028091898223139,0.012028869403139601,19.197751902039776,0.457004030245655,13.568017633631825,0.0003
31,0.08114074091452675,0.010593627173567878,19.749553154585055,0.5135001988039535,0.004204136712394543,0.08854716839093082,0.012174624612308898,19.145444207758477,0.4609968801714339,0.00040393020114246406,0.012028869403139601,19.197751902039776,0.457004030245655,13.410937253385782,0.0003
32,0.0814979977665409,0.010839312568887259,19.64998259956831,0.5120352960120591,0.003039777122092097,0.09039898064901244,0.014229412095726661,18.468130429133417,0.469970258901704,0.000352128459369096,0.012028869403139601,19.197751902039776,0.457004030245655,13.463469561189413,0.0003
33,0.08062605147728481,0.010539433234506804,19.77182742989162,0.5167718075280299,0.0026265331150130034,0.08276357434268268,0.01089098944838317,19.6293266271873,0.49939059401458163,0.0003553560326526047,0.012028869403139601,19.197751902039776,0.457004030245655,13.465251645073295,0.0003
34,0.08061882621373462,0.010409111224472476,19.825863508723224,0.5159928860578079,0.0028484688730497153,0.08626214015596317,0.011801846023156959,19.28050055832378,0.4778431237868543,0.00036088166503622283,0.012028869403139601,19.197751902039776,0.457004030245655,13.558358600363135,0.0003
35,0.08027019888678467,0.010320917670237652,19.86281686293874,0.5180395543340808,0.0036234869368896062,0.08767765285271518,0.011977451066222956,19.21635594772698,0.46672546368724893,0.00037648203949672434,0.012028869403139601,19.197751902039776,0.457004030245655,13.671057667583227,0.0003
36,0.0802909095605277,0.010298458020328116,19.872277969836645,0.5176098321386438,0.0032868275745316787,0.08854743998568013,0.012108041518279966,19.169260985241056,0.46047836542129517,0.00028407768992144824,0.012028869403139601,19.197751902039776,0.457004030245655,13.553879735991359,0.0003
37,0.0798725874216701,0.010149555329165996,19.93552984580309,0.5198824319850732,0.00253175681711187,0.08664933086003897,0.011593846885382005,19.357724394553962,0.4729007824411932,0.00036999370533762115,0.012028869403139601,19.197751902039776,0.457004030245655,13.567482333630323,0.0003
38,0.07991124106311685,0.010132559416866931,19.942808408957408,0.5196490061273732,0.003006603466757199,0.0860825612859906,0.012730704701312308,18.951475555434687,0.48944055696703354,0.0003945384220712168,0.012028869403139601,19.197751902039776,0.457004030245655,13.549239680171013,0.0003
39,0.0792413907349813,0.009867248832476036,20.058039196127595,0.5228865887591634,0.0032651780244075846,0.09085218172590688,0.01438169075914149,18.42190053855705,0.46873536728463083,0.0004411515845688728,0.012028869403139601,19.197751902039776,0.457004030245655,13.477948479354382,0.0003
40,0.07923307883561267,0.009890742446819832,20.047711069412752,0.5232755756115557,0.00346542508608825,0.08223685386045924,0.010854079859014952,19.644069874182403,0.5042734661192264,0.0006915912752584467,0.012028869403139601,19.197751902039776,0.457004030245655,13.66893775574863,0.0003
41,0.07877551453564693,0.00965175391075932,20.153937597597043,0.5251872589698839,0.004044798462571801,0.08175110842259425,0.010654631112965773,19.724615819307004,0.5058387427959802,0.0008673606084589407,0.012028869403139601,19.197751902039776,0.457004030245655,13.639286635443568,0.0003
42,0.07874105104562525,0.0096591266171082,20.150621409259628,0.5250298245791654,0.0034367698993985223,0.08288908620487968,0.010939114463498007,19.610178333208886,0.4984414091650045,0.000563483708538115,0.012028869403139601,19.197751902039776,0.457004030245655,13.497766425833106,0.0003
43,0.07870666971715955,0.009670900339942152,20.14533092156199,0.5254662860856105,0.0029364446236515296,0.08259110532279285,0.011042190930050499,19.569447477636693,0.5024317444495435,0.00046313350167968923,0.012028869403139601,19.197751902039776,0.457004030245655,13.463824769482017,0.0003
44,0.0781302571613239,0.00943621401737329,20.252022176899807,0.5286449414833994,0.003718095702792567,0.0840023416112054,0.01122662005067434,19.49750975197597,0.49148974283686225,0.0006289850076976812,0.012028869403139601,19.197751902039776,0.457004030245655,13.496078735217452,0.0003
45,0.07871872601102976,0.009670318052301624,20.145592419368494,0.525410300066488,0.003100302377766999,0.08202369235596567,0.010841020196676255,19.649298464933057,0.5055170434825825,0.00047178879063927904,0.012028869403139601,19.197751902039776,0.457004030245655,13.594656685367227,0.0003
46,0.07793156833722777,0.00934291855717132,20.295174369090926,0.529262241043508,0.0031706173347351733,0.08312225870366366,0.011217829866229363,19.500911509478318,0.49864594711447663,0.000586315587092683,0.012028869403139601,19.197751902039776,0.457004030245655,13.52072724327445,0.0003
47,0.07764990871624156,0.009192386228095865,20.365717365818554,0.5306980533219059,0.0034787150183773177,0.08171933748812046,0.010670909932199515,19.717985457410595,0.5061713200695109,0.0007964724305806295,0.012028869403139601,19.197751902039776,0.457004030245655,13.45800993591547,0.0003
48,0.07697720485090928,0.008963618095580234,20.47516655318075,0.534304623806411,0.0040885811703855555,0.0826092484143545,0.011039786687437093,19.570393180347175,0.5033837987566894,0.0011076246845131775,0.012028869403139601,19.197751902039776,0.457004030245655,13.365780852735043,0.0003
49,0.07679389836889472,0.008944748077222111,20.484318865346182,0.5356113374655309,0.003910968566707604,0.08290800584374734,0.011577751136051034,19.363757898358386,0.5055598490643052,0.0008755154406897864,0.012028869403139601,19.197751902039776,0.457004030245655,13.463965713977814,0.0003
50,0.0771050217241213,0.009045437442169567,20.435704255839813,0.5338196704745949,0.003406748968454255,0.08270226373987377,0.0110937708883353,19.549208075358912,0.5008934216679267,0.0007616119428520214,0.012028869403139601,19.197751902039776,0.457004030245655,13.496084850281477,0.0003
51,0.0769430194299208,0.009076151880710426,20.42098245224018,0.5355268143275701,0.0036130818845389115,0.08152380490078116,0.010751946783571872,19.685128938120393,0.5083563632560226,0.0008979594835765519,0.012028869403139601,19.197751902039776,0.457004030245655,13.47602210007608,0.0003
52,0.07691162565531082,0.008919009444964016,20.496833761703,0.5344467857613703,0.0035463430730803313,0.08129509729596804,0.010749560250145085,19.686093017801657,0.5098246344980204,0.0006162918111274264,0.012028869403139601,19.197751902039776,0.457004030245655,13.508163871243596,0.0003
53,0.07709165972039796,0.008999072309117399,20.4580225853812,0.5333646680312678,0.0033981407372270698,0.08425445787186893,0.01133445690052127,19.45599284602967,0.4903733143266642,0.0006298362923223736,0.012028869403139601,19.197751902039776,0.457004030245655,13.576497102156281,0.0003
